,Unnamed: 0,filename,artist,title,style,genre,date
49044,54893,23177.jpg,9649a0013a798a8367d2c493e37468ec,Mount Hood ,Luminism,landscape,1863
49053,54903,25458.jpg,6460e3ba02dfa3b57ebf5d3d0823aa47,Portrait of Madame de Gortzikolff,Post-Impressionism,portrait,1893
49084,54938,67803.jpg,bc58ed3c3e7750f9644953020a39e867,Self-Portrait at the Age of 24,Neoclassicism,self-portrait,1804
49087,54942,80341.jpg,c9380d13360b37f21cfd174d92a7247e,A painter,Naïve Art (Primitivism),genre painting,
49088,54943,43553.jpg,3937af6d364e2f24d1cce16fe3916536,Hegel's Holiday,Surrealism,still life,1958
49092,54947,475.jpg,1468ab18764365ded902fc726aec2c89,Lizards,Op Art,tessellation,
49107,54963,97972.jpg,3937af6d364e2f24d1cce16fe3916536,Companions of Fear,Surrealism,symbolic painting,1942
49116,54974,70872.jpg,62b4406512c45730d2c7c40f5e3d0d12,Vision Induced by the Nocturnal Aspect of the Porte St. Denis,Surrealism,abstract,1927
49119,54977,8405.jpg,3937af6d364e2f24d1cce16fe3916536,The hunters at the edge of night,Surrealism,symbolic painting,1928
49150,55011,90584.jpg,49bb8d79587c2172c6cd04dd705fd891,Picking Flowers,Impressionism,genre painting,1891
49204,55073,1331.jpg,6460e3ba02dfa3b57ebf5d3d0823aa47,The original cover for Print,Post-Impressionism,sketch and study,c.1895
49209,55078,30044.jpg,4a30943bf6dd5da55d12ccd14aaff0d8,French writer Henry Gauthier Villars (aka Willy) (1859 1931) by Félix Valloton (1865 1925),Art Nouveau (Modern),portrait,1896
49213,55082,13378.jpg,4a30943bf6dd5da55d12ccd14aaff0d8,Portrait of French poet Jehan Rictus ,Art Nouveau (Modern),portrait,1898
49237,55109,7567.jpg,62b4406512c45730d2c7c40f5e3d0d12,Forest and Dove,Surrealism,symbolic painting,1927
49253,55126,91796.jpg,e1587900e782de448f604b37cde0fdfd,A suffering nude,Expressionism,nude painting (nu),c.1909
49265,55138,92921.jpg,1468ab18764365ded902fc726aec2c89,Scholastica Illustration ,Expressionism,illustration,1931
49323,55201,22400.jpg,1468ab18764365ded902fc726aec2c89,Scholastica Illustration,Expressionism,illustration,1931
49327,55205,55456.jpg,c8041306a183cbaf39ff8cd707c9cc7f,Tulla,Realism,sketch and study,
49331,55210,64018.jpg,dc589f213ba7bd398714ac2796b7c0ab,Old woman,Baroque,portrait,1618
49350,55235,49245.jpg,dc589f213ba7bd398714ac2796b7c0ab,Peace and Abundance,Baroque,allegorical painting,
49353,55239,77886.jpg,147b0f64f4c2848bc0ad7bc1cdf74afe,Pier in Arkhangelsk,Impressionism,cityscape,
49371,55260,4294.jpg,c9380d13360b37f21cfd174d92a7247e,Peasant and horse,Naïve Art (Primitivism),genre painting,1910
49375,55265,97277.jpg,3937af6d364e2f24d1cce16fe3916536,The pipe,Surrealism,symbolic painting,1927
49382,55273,49015.jpg,e1587900e782de448f604b37cde0fdfd,Woman With a Necklace,Expressionism,portrait,1917
49387,55278,26033.jpg,c8041306a183cbaf39ff8cd707c9cc7f,Black Death,Neo-Romanticism,symbolic painting,1900.0
49407,55298,71835.jpg,3937af6d364e2f24d1cce16fe3916536,The presence of spirit,Surrealism,symbolic painting,1960
49408,55299,79943.jpg,147b0f64f4c2848bc0ad7bc1cdf74afe,Portrait of a Woman,Impressionism,portrait,1912
49415,55306,60291.jpg,3937af6d364e2f24d1cce16fe3916536,The month of the grape harvest,Surrealism,symbolic painting,1959
49441,55333,9779.jpg,6460e3ba02dfa3b57ebf5d3d0823aa47,Moulin Rouge L `Union Franco Russian,Art Nouveau (Modern),genre painting,c.1894
49469,55364,78721.jpg,3937af6d364e2f24d1cce16fe3916536,The art of conversation,Surrealism,symbolic painting,1950
49488,55387,31886.jpg,147b0f64f4c2848bc0ad7bc1cdf74afe,Paris,Impressionism,cityscape,1906
49493,55392,26456.jpg,6460e3ba02dfa3b57ebf5d3d0823aa47,"Yahne et Antoine, dans l0age difficile",Post-Impressionism,sketch and study,c.1895
49497,55396,3225.jpg,31dbc08b8d0a3196c5484c0c068b2bcc,The Japanese Book ,Japonism,portrait,1900
49498,55397,10644.jpg,31dbc08b8d0a3196c5484c0c068b2bcc,The Japanese Book,Japonism,portrait,c.1900
49522,55423,25465.jpg,6460e3ba02dfa3b57ebf5d3d0823aa47,The Last Drop,Art Nouveau (Modern),genre painting,1887
49527,55428,373.jpg,3937af6d364e2f24d1cce16fe3916536,The Nightingale,Surrealism,cityscape,1962
49529,55430,49929.jpg,6460e3ba02dfa3b57ebf5d3d0823aa47,Coverage of the Original Print,Art Nouveau (Modern),design,1893
49550,55453,13984.jpg,147b0f64f4c2848bc0ad7bc1cdf74afe,Portrait of an Officer,Impressionism,portrait,1916
49587,55494,39322.jpg,3937af6d364e2f24d1cce16fe3916536,Flowers of Evil,Surrealism,symbolic painting,1946
49597,55504,61352.jpg,3937af6d364e2f24d1cce16fe3916536,The submissive reader,Surrealism,genre painting,1928
49607,55515,93193.jpg,c9380d13360b37f21cfd174d92a7247e,Workers,Cubo-Futurism,genre painting,1922
49661,55573,75169.jpg,dc589f213ba7bd398714ac2796b7c0ab,Martyrdom of St. Catherine,Baroque,religious painting,
49665,55578,2349.jpg,62b4406512c45730d2c7c40f5e3d0d12,Forest ,Surrealism,symbolic painting,1927
49668,55581,50506.jpg,129349585c3d1f312535b6619fc36bf7,Desert,Realism,landscape,
49683,55596,28556.jpg,e1587900e782de448f604b37cde0fdfd,Reclining nude with Blue Cushion,Expressionism,nude painting (nu),1917
49685,55599,91856.jpg,3937af6d364e2f24d1cce16fe3916536,The lost jockey,Surrealism,genre painting,1948
49693,55607,88394.jpg,6460e3ba02dfa3b57ebf5d3d0823aa47,Dawn,Art Nouveau (Modern),poster,1896
49698,55612,54259.jpg,3937af6d364e2f24d1cce16fe3916536,The Empire of Lights (unfinished),Surrealism,landscape,1967
49719,55634,98190.jpg,e1587900e782de448f604b37cde0fdfd,Portrait of Paul Guillaume,Expressionism,portrait,1916
49721,55636,52865.jpg,c9380d13360b37f21cfd174d92a7247e,Australia,Post-Impressionism,landscape,1954
49730,55647,83066.jpg,8cdd41002b7b5c5d112865054a7fe13e,Female Cabaret Dancer,Expressionism,genre painting,
49757,55679,84329.jpg,147b0f64f4c2848bc0ad7bc1cdf74afe,Portrait of S. Mamontov in a Theatre Costume,Impressionism,portrait,c.1890
49793,55717,86114.jpg,e1587900e782de448f604b37cde0fdfd,The Artist's Wife,Expressionism,portrait,1918
49797,55721,22839.jpg,62b4406512c45730d2c7c40f5e3d0d12,A Swallow's Nest,Surrealism,symbolic painting,1966
49810,55735,15194.jpg,62b4406512c45730d2c7c40f5e3d0d12,"Cage, Forest and Black Sun Cage",Surrealism,symbolic painting,1927
49823,55750,81681.jpg,e1587900e782de448f604b37cde0fdfd,Seated Jeanne Hebuterne,Expressionism,portrait,1918
49836,55763,83337.jpg,ccb8b07e7e3d837b2cd08d3edaf009cd,Mandan Warrior ,Romanticism,portrait,1906.0
49837,55765,14441.jpg,6460e3ba02dfa3b57ebf5d3d0823aa47,"Woman Lying on Her Back, Both Arms Raised",Art Nouveau (Modern),sketch and study,1895
49848,55776,26217.jpg,31dbc08b8d0a3196c5484c0c068b2bcc,Still Life with Fish,Realism,still life,
49853,55781,68601.jpg,6460e3ba02dfa3b57ebf5d3d0823aa47,Standing Dancer,Post-Impressionism,genre painting,1890
49889,55824,94292.jpg,e1587900e782de448f604b37cde0fdfd,Reclining nude with Left Arm Resting on Forehead,Expressionism,nude painting (nu),1917
49956,55894,36781.jpg,e1587900e782de448f604b37cde0fdfd,Two girls,Expressionism,portrait,1918
49963,55901,77727.jpg,68cbc428edbcf480cbbb9a0e66e7046d,Mother and Child,Impressionism,genre painting,1880
49973,55913,59117.jpg,8e441c5899bf3d2f3b2c493e62fb92bf,Young Emperor,Ukiyo-e,history painting,
49977,55917,36469.jpg,62b4406512c45730d2c7c40f5e3d0d12,The Phases of the Night,Surrealism,symbolic painting,1946
50002,55942,33651.jpg,147b0f64f4c2848bc0ad7bc1cdf74afe,The Port in Marseilles,Impressionism,marina,c.1890
50004,55945,70678.jpg,dc589f213ba7bd398714ac2796b7c0ab,Miracle of St. Ignatius of Loyola,Baroque,religious painting,
50022,55967,32140.jpg,31dbc08b8d0a3196c5484c0c068b2bcc,Dutch Canal (aka Canal Path Holland),Impressionism,landscape,1883
50025,55971,33726.jpg,dc589f213ba7bd398714ac2796b7c0ab,Miracle of St. Francis,Baroque,religious painting,1618
50051,55999,32229.jpg,62b4406512c45730d2c7c40f5e3d0d12,Untitled,Surrealism,symbolic painting,1920
50052,56000,41992.jpg,ccb8b07e7e3d837b2cd08d3edaf009cd,"The Challenge, #2 ",Romanticism,animal painting,1898.0
50070,56018,70649.jpg,c8041306a183cbaf39ff8cd707c9cc7f,Christmas troll,Neo-Romanticism,mythological painting,1907.0
50088,56039,23180.jpg,6460e3ba02dfa3b57ebf5d3d0823aa47,Skating Professional Beauty Mlle Liane de Lancy at the Palais de Glace,Art Nouveau (Modern),sketch and study,1896
50116,56071,33676.jpg,e1587900e782de448f604b37cde0fdfd,Portrait of Chaim Soutine,Expressionism,portrait,1917
50120,56075,33617.jpg,e1587900e782de448f604b37cde0fdfd,A girl in yellow dress,Expressionism,portrait,1917
50126,56082,87260.jpg,62b4406512c45730d2c7c40f5e3d0d12,The Small Fistule That Says Tic Tac,Dada,symbolic painting,1920
50129,56085,21147.jpg,c8041306a183cbaf39ff8cd707c9cc7f,"Creepy, Crawly, Rustling, Bustling   ",Neo-Romanticism,landscape,1900.0
50167,56131,84857.jpg,e1587900e782de448f604b37cde0fdfd,Female nude,Expressionism,nude painting (nu),c.1916
50188,56152,4471.jpg,6460e3ba02dfa3b57ebf5d3d0823aa47,"La Goulue and Valentin, Waltz",Art Nouveau (Modern),genre painting,
50210,56175,93969.jpg,c9380d13360b37f21cfd174d92a7247e,Elsinore,Post-Impressionism,landscape,
50225,56194,43771.jpg,68cbc428edbcf480cbbb9a0e66e7046d,Susan Comforting the Baby (no.2),Impressionism,genre painting,c.1881
50231,56200,42362.jpg,ccb8b07e7e3d837b2cd08d3edaf009cd,"The Bolter, #2",Romanticism,genre painting,1903.0
50289,56266,82700.jpg,4a30943bf6dd5da55d12ccd14aaff0d8,Leo Tolstoy,Art Nouveau (Modern),portrait,1895
50295,56274,25514.jpg,8cdd41002b7b5c5d112865054a7fe13e,Station in Davos,Expressionism,cityscape,1925
50296,56275,43128.jpg,147b0f64f4c2848bc0ad7bc1cdf74afe,Portrait of the Artist V. V. Wulf,Impressionism,portrait,
50333,56315,28047.jpg,bc58ed3c3e7750f9644953020a39e867,The Small Bather,Neoclassicism,portrait,1828
50346,56330,37738.jpg,bc58ed3c3e7750f9644953020a39e867,The Golden Age,Neoclassicism,nude painting (nu),1862
50371,56360,49617.jpg,3937af6d364e2f24d1cce16fe3916536,Threatening Weather,Surrealism,still life,1929
50373,56362,23829.jpg,dc589f213ba7bd398714ac2796b7c0ab,Assumption of Virgin,Baroque,religious painting,1620
50417,56416,48121.jpg,6460e3ba02dfa3b57ebf5d3d0823aa47,Lucie Bellanger,Post-Impressionism,portrait,1896
50437,56439,93430.jpg,6460e3ba02dfa3b57ebf5d3d0823aa47,Miss Loie Fuller,Art Nouveau (Modern),genre painting,c.1893
50445,56447,27840.jpg,c9380d13360b37f21cfd174d92a7247e,"Illustration for the almanac  ""A Trap for Judges""",Futurism,illustration,1913
50452,56454,39433.jpg,49bb8d79587c2172c6cd04dd705fd891,Lady with a Red Sash,Impressionism,portrait,c.1897
50471,56477,26639.jpg,8cdd41002b7b5c5d112865054a7fe13e,Dancing Couple of the Variety,Expressionism,genre painting,
50496,56505,80527.jpg,129349585c3d1f312535b6619fc36bf7,Portrait of Y.Makovskaya,Romanticism,portrait,1881
50544,56558,86963.jpg,dc589f213ba7bd398714ac2796b7c0ab,Madonna della Vallicella,Baroque,religious painting,1608
50557,56574,87208.jpg,62b4406512c45730d2c7c40f5e3d0d12,Landscape with shells,Surrealism,landscape,1928
50570,56588,90647.jpg,3937af6d364e2f24d1cce16fe3916536,The finery of the storm ,Surrealism,symbolic painting,1927
50586,56605,70277.jpg,8e441c5899bf3d2f3b2c493e62fb92bf,"The Courtesans Usugomo, Haruka, and Yayoi of the Tamaya Teahouse",Ukiyo-e,portrait,
50588,56607,47018.jpg,147b0f64f4c2848bc0ad7bc1cdf74afe,In a Summer Cottage,Impressionism,genre painting,1895
50601,56620,102282.jpg,c9380d13360b37f21cfd174d92a7247e,Landscape,Fauvism,landscape,1912
50607,56628,80952.jpg,3937af6d364e2f24d1cce16fe3916536,God's Salon,Surrealism,landscape,1948
50608,56629,34953.jpg,6460e3ba02dfa3b57ebf5d3d0823aa47,"Carnot Malade Cannot Ill, a Song Sung at the Chat Noir",Art Nouveau (Modern),caricature,1893
50612,56633,52004.jpg,147b0f64f4c2848bc0ad7bc1cdf74afe,Paper lanterns ,Impressionism,portrait,1898
50636,56661,54151.jpg,c8041306a183cbaf39ff8cd707c9cc7f,Sjotrollet,Neo-Romanticism,mythological painting,
50646,56673,23569.jpg,6460e3ba02dfa3b57ebf5d3d0823aa47,Hangover,Post-Impressionism,genre painting,1889
50661,56690,78671.jpg,c9380d13360b37f21cfd174d92a7247e,"Quick Frozen Fish, Florida",Post-Impressionism,genre painting,1959
50667,56697,74691.jpg,147b0f64f4c2848bc0ad7bc1cdf74afe,Still Life,Impressionism,still life,1916
50672,56702,48332.jpg,c9380d13360b37f21cfd174d92a7247e,Portrait of artist's wife,Realism,portrait,1929
50700,56733,101434.jpg,3937af6d364e2f24d1cce16fe3916536,Untitled,Surrealism,genre painting,c.1925
50705,56738,2489.jpg,c9380d13360b37f21cfd174d92a7247e,Horses,Fauvism,animal painting,1908
50717,56751,30021.jpg,6460e3ba02dfa3b57ebf5d3d0823aa47,The Terror of the Grenelle Grenelle,Art Nouveau (Modern),caricature,
50720,56754,80876.jpg,68cbc428edbcf480cbbb9a0e66e7046d,Portrait of Charles Dikran Kelekian,Impressionism,portrait,1910
50744,56780,78473.jpg,147b0f64f4c2848bc0ad7bc1cdf74afe,Fedor Shalaypin as Demon in Rubinstein`s opera,Art Nouveau (Modern),design,1903
50754,56790,20539.jpg,dc589f213ba7bd398714ac2796b7c0ab,"Albert VII, Governor of the Southern Provinces",Baroque,portrait,c.1609
50760,56796,17291.jpg,1468ab18764365ded902fc726aec2c89,Fall of man,Surrealism,religious painting,1920
50792,56828,15539.jpg,bc58ed3c3e7750f9644953020a39e867,The Songs of Ossian,Neoclassicism,mythological painting,1813
50794,56830,9404.jpg,3937af6d364e2f24d1cce16fe3916536,Cicero,Surrealism,symbolic painting,1947
50802,56842,73693.jpg,6460e3ba02dfa3b57ebf5d3d0823aa47,Cissy Loftus,Art Nouveau (Modern),portrait,1894
50806,56846,76297.jpg,4a30943bf6dd5da55d12ccd14aaff0d8,French writer Joseph de Maistre,Art Nouveau (Modern),portrait,1895
50821,56861,43263.jpg,c8041306a183cbaf39ff8cd707c9cc7f,Huldra Forsvant Da,Neo-Romanticism,genre painting,
50828,56869,90308.jpg,62b4406512c45730d2c7c40f5e3d0d12,Cocktail Drinker,Surrealism,genre painting,1945
50830,56871,20932.jpg,e1587900e782de448f604b37cde0fdfd,Portrait of Paulette Jourdain,Expressionism,portrait,1919
50847,56891,41981.jpg,62b4406512c45730d2c7c40f5e3d0d12,Loplop Introduces Loplop,Dada,symbolic painting,1930
50870,56915,40386.jpg,c9380d13360b37f21cfd174d92a7247e,Russian Peasant,Futurism,portrait,1925
50878,56923,34469.jpg,bc58ed3c3e7750f9644953020a39e867,Luigi Cherubini and the Muse of Lyric Poetry,Neoclassicism,portrait,1842
50937,56988,38346.jpg,e1587900e782de448f604b37cde0fdfd,Nude with Necklace,Expressionism,nude painting (nu),1917
50952,57006,85662.jpg,4a30943bf6dd5da55d12ccd14aaff0d8,Portuguese poet João de Deus ,Art Nouveau (Modern),portrait,1895
50957,57011,88378.jpg,8cdd41002b7b5c5d112865054a7fe13e,Frankfurter Westhafen,Expressionism,cityscape,1916
50985,57042,67974.jpg,c9380d13360b37f21cfd174d92a7247e,The river Dnieper,Post-Impressionism,landscape,
50997,57056,20211.jpg,68cbc428edbcf480cbbb9a0e66e7046d,In the garden,Impressionism,genre painting,
51004,57065,61611.jpg,e1587900e782de448f604b37cde0fdfd,Nude Looking over Her Right Shoulder,Expressionism,nude painting (nu),1917
51058,57127,82505.jpg,9649a0013a798a8367d2c493e37468ec,Sailing on the Hudson,Luminism,landscape,
51085,57154,4842.jpg,bc58ed3c3e7750f9644953020a39e867,View of the Acropolis of Athens,Neoclassicism,landscape,1849
51106,57176,54107.jpg,6460e3ba02dfa3b57ebf5d3d0823aa47,Woman Putting on Her Stocking,Post-Impressionism,sketch and study,
51162,57237,92644.jpg,6460e3ba02dfa3b57ebf5d3d0823aa47,La Charrette Anglaise The English Dog Cart,Art Nouveau (Modern),genre painting,1897
51170,57247,79150.jpg,bc58ed3c3e7750f9644953020a39e867,Odysseus. Study for the Triumph of Homer,Neoclassicism,mythological painting,
51269,57364,25792.jpg,62b4406512c45730d2c7c40f5e3d0d12,Europe after the Rain I,Surrealism,symbolic painting,1933
51271,57366,49192.jpg,8e441c5899bf3d2f3b2c493e62fb92bf,Station Hodogaya through Hiratsuka,Ukiyo-e,genre painting,
51298,57398,23711.jpg,c8041306a183cbaf39ff8cd707c9cc7f,The Troll Birds go at it hammer and tongs ,Neo-Romanticism,animal painting,1900.0
51328,57430,18207.jpg,bc58ed3c3e7750f9644953020a39e867,The Apotheosis of Homer,Neoclassicism,mythological painting,
51380,57482,25548.jpg,bc58ed3c3e7750f9644953020a39e867,Naked woman lying on a rock,Neoclassicism,nude painting (nu),
51415,57518,54751.jpg,62b4406512c45730d2c7c40f5e3d0d12,The dog that craps dog wearing well despite the difficult terrain caused by heavy snow in the woman's throat beautiful song of the flesh,Surrealism,symbolic painting,
51423,57526,85902.jpg,dc589f213ba7bd398714ac2796b7c0ab,The Marriage of Henri IV of France and Marie de Médici,Baroque,history painting,1630
51438,57541,59853.jpg,dc589f213ba7bd398714ac2796b7c0ab,Self-Portrait,Baroque,self-portrait,1628
51450,57555,56993.jpg,4a30943bf6dd5da55d12ccd14aaff0d8,British poet Alfred Douglas,Art Nouveau (Modern),portrait,1896
51474,57583,79457.jpg,6460e3ba02dfa3b57ebf5d3d0823aa47,William Warrener,Post-Impressionism,sketch and study,
51494,57604,54273.jpg,8cdd41002b7b5c5d112865054a7fe13e,Cattles under a Rainbow,Expressionism,animal painting,
51504,57616,39745.jpg,6460e3ba02dfa3b57ebf5d3d0823aa47,Elsa The Viennese,Post-Impressionism,portrait,1897
51546,57664,70203.jpg,c8041306a183cbaf39ff8cd707c9cc7f,Noekken Som Hvit Hest,Neo-Romanticism,animal painting,
51578,57697,12218.jpg,c8041306a183cbaf39ff8cd707c9cc7f,Troll wonders how old he is,Neo-Romanticism,mythological painting,1911.0
51585,57706,36333.jpg,6460e3ba02dfa3b57ebf5d3d0823aa47,Edmee Lescot in Spanish Dancer Edmee Lescot have a Spanish Dancer,Art Nouveau (Modern),genre painting,
51637,57764,53222.jpg,bc58ed3c3e7750f9644953020a39e867,Raphael and Fornarina,Neoclassicism,portrait,1840
51659,57788,77213.jpg,c9380d13360b37f21cfd174d92a7247e,Peasant girl,Naïve Art (Primitivism),portrait,1945
51670,57800,77283.jpg,3937af6d364e2f24d1cce16fe3916536,Meditation,Surrealism,symbolic painting,1936
51694,57827,65064.jpg,9649a0013a798a8367d2c493e37468ec,Chimney Rock,Luminism,landscape,1859
51725,57860,32643.jpg,c8041306a183cbaf39ff8cd707c9cc7f,Kornstaurer i Maaneskinn,Symbolism,landscape,
51729,57864,34398.jpg,c8041306a183cbaf39ff8cd707c9cc7f,Tirilil Tove Cover,Realism,animal painting,1900.0
51805,57950,35332.jpg,9649a0013a798a8367d2c493e37468ec,Mt. Rainier from the Southwest,Luminism,landscape,
51834,57980,87502.jpg,6460e3ba02dfa3b57ebf5d3d0823aa47,Portrait of Marcelle,Post-Impressionism,portrait,1894
51835,57981,67626.jpg,e1587900e782de448f604b37cde0fdfd,Lying nude,Expressionism,nude painting (nu),1917
51907,58063,15599.jpg,bc58ed3c3e7750f9644953020a39e867,Portrait of Mr. Ansar,Neoclassicism,portrait,
51932,58094,4668.jpg,e1587900e782de448f604b37cde0fdfd,Anna Akhmatova,Expressionism,nude painting (nu),1911
51933,58096,101289.jpg,31dbc08b8d0a3196c5484c0c068b2bcc,"Shinnecock Hills, aka A View of Shinnecock",Impressionism,landscape,
51968,58135,36244.jpg,7b016984b86b58f83977299591cf4e38,Untitled (Yellow),Lyrical Abstraction,abstract,1961
51975,58142,61849.jpg,1468ab18764365ded902fc726aec2c89,NOT DETECTED,Expressionism,illustration,1931
51985,58153,79910.jpg,147b0f64f4c2848bc0ad7bc1cdf74afe,Woman with Guitar,Impressionism,genre painting,1919
51988,58156,91842.jpg,dc589f213ba7bd398714ac2796b7c0ab,The Circumcision of Christ,Baroque,religious painting,c.1605
52014,58187,100409.jpg,6460e3ba02dfa3b57ebf5d3d0823aa47,Lo e Fuller in ,Post-Impressionism,sketch and study,1893
52046,58226,15279.jpg,3937af6d364e2f24d1cce16fe3916536,Man reading a newspaper,Surrealism,symbolic painting,1928
52057,58238,42973.jpg,4a30943bf6dd5da55d12ccd14aaff0d8,Portrait of French poet Éphraïm Mikhaël ,Art Nouveau (Modern),portrait,1898
52062,58246,21223.jpg,c9380d13360b37f21cfd174d92a7247e,Autumn forest,Post-Impressionism,landscape,c.1941
52064,58248,84526.jpg,6460e3ba02dfa3b57ebf5d3d0823aa47,Gala at the Moulin Rouge,Art Nouveau (Modern),sketch and study,1894
52065,58249,100304.jpg,4a30943bf6dd5da55d12ccd14aaff0d8,British designer and writer William Morris,Art Nouveau (Modern),portrait,1896
52073,58259,47567.jpg,6460e3ba02dfa3b57ebf5d3d0823aa47,Miss Eglantine Troupe,Art Nouveau (Modern),poster,
52080,58266,98255.jpg,68cbc428edbcf480cbbb9a0e66e7046d,Lydia Seated in the Garden with a Dog in Her Lap,Impressionism,portrait,c.1880
52096,58283,76349.jpg,c8041306a183cbaf39ff8cd707c9cc7f,Forest Troll,Neo-Romanticism,mythological painting,1906.0
52126,58316,22049.jpg,147b0f64f4c2848bc0ad7bc1cdf74afe,Twilight,Impressionism,interior,c.1880
52133,58323,54766.jpg,c9380d13360b37f21cfd174d92a7247e,Vladimir Mayakovsky,Futurism,portrait,1925
52172,58363,55174.jpg,c9380d13360b37f21cfd174d92a7247e,Spring in Pennsylvania,Post-Impressionism,genre painting,1946
52230,58429,94354.jpg,9649a0013a798a8367d2c493e37468ec,On the Plains,Luminism,landscape,1863
52276,58478,102281.jpg,6460e3ba02dfa3b57ebf5d3d0823aa47,C leyran View of the Vignards,Impressionism,landscape,1880
52345,58556,59236.jpg,6460e3ba02dfa3b57ebf5d3d0823aa47,Debauchery (second floor),Art Nouveau (Modern),poster,1896
52355,58566,32199.jpg,6460e3ba02dfa3b57ebf5d3d0823aa47,Nude Girl,Art Nouveau (Modern),nude painting (nu),1893
52377,58590,78329.jpg,31dbc08b8d0a3196c5484c0c068b2bcc,Portrait of Julian Oderdonk,Impressionism,portrait,1901
52384,58597,94770.jpg,c9380d13360b37f21cfd174d92a7247e,In the harbour,Post-Impressionism,cityscape,
52414,58632,99422.jpg,6460e3ba02dfa3b57ebf5d3d0823aa47,May Milton,Art Nouveau (Modern),poster,1895
52425,58645,69186.jpg,dc589f213ba7bd398714ac2796b7c0ab,St. Domitilla with St. Nereus and St. Achilleus,Baroque,religious painting,1608
52430,58652,13533.jpg,4a30943bf6dd5da55d12ccd14aaff0d8,Portrait of Danish writer Peter Nansen ,Art Nouveau (Modern),portrait,1897
52435,58657,82424.jpg,c9380d13360b37f21cfd174d92a7247e,Advent of spring and summer,Cubo-Futurism,allegorical painting,1914
52451,58674,18225.jpg,6460e3ba02dfa3b57ebf5d3d0823aa47,Woman Standing in Semi Profile,Post-Impressionism,sketch and study,1883
52460,58684,83428.jpg,c8041306a183cbaf39ff8cd707c9cc7f,Boelgen,Neo-Romanticism,landscape,
52471,58696,16410.jpg,6460e3ba02dfa3b57ebf5d3d0823aa47,Two Friends,Post-Impressionism,genre painting,1895
52475,58702,944.jpg,6460e3ba02dfa3b57ebf5d3d0823aa47,The Policeman s Daughter,Post-Impressionism,portrait,1890
52485,58712,30254.jpg,1468ab18764365ded902fc726aec2c89,Castle in the Air,Surrealism,capriccio,1928
52538,58773,19155.jpg,dc589f213ba7bd398714ac2796b7c0ab,Nicolas Rubens,Baroque,sketch and study,c.1626
52546,58782,76037.jpg,147b0f64f4c2848bc0ad7bc1cdf74afe,Bakhchisaray,Impressionism,genre painting,1907
52582,58820,23050.jpg,c8041306a183cbaf39ff8cd707c9cc7f,I Came to the Secret Springs and Lakes Where Mooses Slake Their Thurst ,Neo-Romanticism,animal painting,1900.0
52604,58847,64065.jpg,6460e3ba02dfa3b57ebf5d3d0823aa47,Red Haired Woman Seen from Behind,Post-Impressionism,sketch and study,1891
52641,58886,60861.jpg,e1587900e782de448f604b37cde0fdfd,Caryatid,Expressionism,nude painting (nu),c.1912
52666,58917,55710.jpg,e1587900e782de448f604b37cde0fdfd,Seated Algerian Almaiisa,Expressionism,portrait,1916
52682,58934,32897.jpg,bc58ed3c3e7750f9644953020a39e867,Don Pedro of Toledo Kissing the Sword of Henri IV,Neoclassicism,history painting,
52690,58943,93693.jpg,c8041306a183cbaf39ff8cd707c9cc7f,Sam Eyde Foran Svelgfoss,Symbolism,landscape,1908.0
52693,58947,36960.jpg,1468ab18764365ded902fc726aec2c89,White Cat I,Expressionism,animal painting,1919
52756,59018,36535.jpg,62b4406512c45730d2c7c40f5e3d0d12,Chimera,Surrealism,portrait,1921
52768,59030,45043.jpg,4a30943bf6dd5da55d12ccd14aaff0d8,Russian anarchist and philosopher Mikhail Bakunin,Art Nouveau (Modern),portrait,1895
52837,59105,10779.jpg,dc589f213ba7bd398714ac2796b7c0ab,Girl with Fan,Baroque,portrait,c.1614
52854,59124,79793.jpg,c9380d13360b37f21cfd174d92a7247e,Walkowitz at Home,Post-Impressionism,genre painting,
52857,59129,91654.jpg,8e441c5899bf3d2f3b2c493e62fb92bf,A shapeshifting cat,Ukiyo-e,mythological painting,
52905,59188,25340.jpg,8e441c5899bf3d2f3b2c493e62fb92bf,"Legend, The great ships full of boys and girls sent in search of the immortal medicine",Ukiyo-e,mythological painting,
52916,59200,72921.jpg,147b0f64f4c2848bc0ad7bc1cdf74afe,A Muse,Impressionism,mythological painting,1887
52923,59208,83973.jpg,31dbc08b8d0a3196c5484c0c068b2bcc,Seated Woman in Yello Striped Gown,Impressionism,portrait,c.1885
52926,59211,58035.jpg,8e441c5899bf3d2f3b2c493e62fb92bf,Twenty four Paragons of Filial Piety of Our Country,Ukiyo-e,genre painting,
52953,59243,37331.jpg,e1587900e782de448f604b37cde0fdfd,Portrait of Beatrice Hastings before a door,Expressionism,portrait,1915
52957,59247,66903.jpg,e1587900e782de448f604b37cde0fdfd,A woman with velvet ribbon,Expressionism,portrait,
52967,59259,70439.jpg,147b0f64f4c2848bc0ad7bc1cdf74afe,Kustarnaya Ulitsa,Art Nouveau (Modern),design,1900
52977,59271,26953.jpg,e1587900e782de448f604b37cde0fdfd,The Pretty Housewife ,Expressionism,portrait,1915
52978,59273,80428.jpg,62b4406512c45730d2c7c40f5e3d0d12,Flowers of seashells,Surrealism,still life,
53008,59306,57492.jpg,147b0f64f4c2848bc0ad7bc1cdf74afe,Landscape with factory buildings ,Impressionism,cityscape,1908
