,Unnamed: 0,filename,artist,title,style,genre,date
61197,68548,36978.jpg,e1587900e782de448f604b37cde0fdfd,Bust of young girl,Expressionism,portrait,
61213,68564,41915.jpg,131f6c460383023d9ecd361d4e740902,Fox-seller ,Magic Realism,genre painting,1933.0
61227,68579,27536.jpg,131f6c460383023d9ecd361d4e740902,Brothel in Montparnasse ,Expressionism,,1928.0
61229,68584,54316.jpg,b64b426fa2b080ad94a2e1c7f423413c,Italian women,Realism,sketch and study,1884
61234,68590,93399.jpg,0eb4b764437df0fa2b50efd963bd4f83,Cows in the mare,Realism,landscape,1855
61239,68595,37889.jpg,8aebe44d4fbb5ca859ddfe6260403e4a,Maude Adams as Joan of Arc,Art Nouveau (Modern),portrait,1909
61243,68599,67440.jpg,5e560e9b2ae0c20cfc57b308742bc677,Daughter and Father,Expressionism,portrait,2002
61275,68631,83409.jpg,ef1a45c83e1536f3c554b6656d9048d7,Annunciation,Art Nouveau (Modern),religious painting,
61276,68632,98801.jpg,c8041306a183cbaf39ff8cd707c9cc7f,Ekorn i Flukt,Neo-Romanticism,animal painting,
61302,68662,95838.jpg,ce3d8977aae5986601232aa58d15282a,The left bank of the Yenisei. Kolkhoz 'Luck'.,Realism,landscape,1951
61306,68667,10236.jpg,453ddca2bf25d4cd2c01a88f9ab2c376,Demon by the walls of monastery,Symbolism,illustration,c.1891
61316,68678,68785.jpg,7b016984b86b58f83977299591cf4e38,Untitled (Self-Portrait),Abstract Expressionism,abstract,1976
61321,68686,48932.jpg,7b016984b86b58f83977299591cf4e38,Untitled,Color Field Painting,abstract,1964
61324,68690,3756.jpg,51b72626792ce4fabab05000bac62e7d,Portrait of a Lady,Academicism,portrait,
61333,68699,43798.jpg,bc58ed3c3e7750f9644953020a39e867,The Virgin of the Blue Veil,Neoclassicism,religious painting,1827
61335,68701,62454.jpg,7b016984b86b58f83977299591cf4e38,Untitled (Variant F),Abstract Expressionism,abstract,1989
61341,68707,45475.jpg,62b4406512c45730d2c7c40f5e3d0d12,The Great Lover ,Surrealism,symbolic painting,1926
61342,68709,92447.jpg,ce3d8977aae5986601232aa58d15282a,Still Life. Currants on a sieve.,Realism,still life,1955
61343,68710,62116.jpg,54e7b38b5c91716bd3ad99a0ab740a18,"Caricature of Edward, Prince of Wales",Realism,caricature,1873
61361,68728,50410.jpg,ef1a45c83e1536f3c554b6656d9048d7,Thought,Symbolism,genre painting,1900
61368,68735,52988.jpg,bf1d0c9118c5c4d6973bfeb5d7657d83,The Little Brewery,Realism,genre painting,1890
61369,68736,81957.jpg,7b016984b86b58f83977299591cf4e38, Untitled (from Pasadena Box) (Lembark L58),Abstract Expressionism,abstract,1963
61370,68739,33491.jpg,7b016984b86b58f83977299591cf4e38,Untitled (from Pasadena Box) (Lembark L62),Abstract Expressionism,abstract,1963
61397,68769,43443.jpg,ce3d8977aae5986601232aa58d15282a,Still life with lilac and orange,Post-Impressionism,still life,1927
61401,68773,61923.jpg,db85b84c1c01fa143b9294f00f7acbeb,Barricades,Color Field Painting,abstract,c.1968
61420,68793,48718.jpg,131f6c460383023d9ecd361d4e740902,"Les deux amies, brune et blonde (detail)",Expressionism,portrait,
61423,68798,33977.jpg,f1871797a848ae00a186024c88748ad6,Ingrid Bergman With Hat,Pop Art,portrait,1983
61438,68818,2851.jpg,e1587900e782de448f604b37cde0fdfd,Portrait of Maude Abrantes,Expressionism,portrait,1907
61441,68822,49586.jpg,c8041306a183cbaf39ff8cd707c9cc7f,Raadslagning I Kvinneforeningen,Neo-Romanticism,genre painting,
61443,68824,22887.jpg,7b016984b86b58f83977299591cf4e38,Composition in Blue and White,Abstract Expressionism,abstract,1960
61454,68837,102367.jpg,7b016984b86b58f83977299591cf4e38,Freshet,Abstract Expressionism,abstract,1971
61462,68847,22717.jpg,c8041306a183cbaf39ff8cd707c9cc7f,Logn Og Forbandet Digt,Neo-Romanticism,mythological painting,
61463,68848,84554.jpg,a7b6670e2d23f415998849a8fdedae18,Deploration of Christ,Mannerism (Late Renaissance),religious painting,1559
61464,68849,30161.jpg,61eb4969650ecb3fd45233a848ca4104,How are you,Art Nouveau (Modern),illustration,
61474,68861,59702.jpg,b874a616affcb766bb0e7a4f2a0803f0,Contemplation,Art Nouveau (Modern),nude painting (nu),
61475,68862,10592.jpg,06f82951366bafca791e325cb6b214ac,The Building of the Jerusalem Temple,International Gothic,illustration,
61484,68876,7537.jpg,9a85697fd693e11f87846ebc70c00227,Pear Tree,Art Nouveau (Modern),landscape,1903
61488,68882,90748.jpg,ef1a45c83e1536f3c554b6656d9048d7,St. Luke the Apostle,Symbolism,religious painting,1909
61492,68887,98061.jpg,ef1a45c83e1536f3c554b6656d9048d7,St. Mark the Apostle,Symbolism,religious painting,1909
61494,68890,47811.jpg,d1ec00902766b952ec62d98953e135ec,Untitled,Color Field Painting,abstract,1969
61499,68897,101191.jpg,d1ec00902766b952ec62d98953e135ec,Untitled (No. 11),Color Field Painting,abstract,1957
61500,68900,81435.jpg,53128585a400eea9a4df4ff3ec89db41,"Edge of Wood, Springtime",Pointillism,landscape,1883
61508,68908,34488.jpg,39c465a1d078121873a31807ce9dc2ed,Lamp ,Art Nouveau (Modern),design,1915.0
61509,68909,4715.jpg,bc58ed3c3e7750f9644953020a39e867,Napoleon receives the keys of Vienna,Neoclassicism,history painting,c.1812
61522,68926,49091.jpg,db85b84c1c01fa143b9294f00f7acbeb,Pin Stripes,Color Field Painting,abstract,1960
61524,68928,61429.jpg,7b016984b86b58f83977299591cf4e38,Untitled (SFE 075),Lyrical Abstraction,abstract,1990
61530,68935,49148.jpg,f1871797a848ae00a186024c88748ad6,Martinson Coffee,Pop Art,,
61535,68941,79258.jpg,16548363e96f1c64ca498fd00352df9a,Belcolore,Romanticism,portrait,1880
61536,68943,21677.jpg,7b016984b86b58f83977299591cf4e38,Untitled,Color Field Painting,abstract,1987
61549,68958,84493.jpg,f1871797a848ae00a186024c88748ad6,Self-Portrait (Camouflage),Pop Art,self-portrait,1986
61555,68965,71330.jpg,f1871797a848ae00a186024c88748ad6,Mao,Pop Art,portrait,1972
61559,68969,77497.jpg,61eb4969650ecb3fd45233a848ca4104,"It's I, your uncle Scrooge. I have come to dinner. Will you let me in, Fred",Art Nouveau (Modern),illustration,
61565,68977,40508.jpg,8cdd41002b7b5c5d112865054a7fe13e,Rotating Dancer,Expressionism,genre painting,
61567,68979,42608.jpg,5f766392b0bb21a9a771c4675efccd5f,Sketches of ornaments painted Vladimir Cathedral ,Art Nouveau (Modern),design,1893.0
61577,68991,71378.jpg,7b016984b86b58f83977299591cf4e38,Firework,Abstract Expressionism,abstract,1963
61580,68994,25215.jpg,7b016984b86b58f83977299591cf4e38,Acrylic on canvas,Post-Painterly Abstraction,abstract,
61587,69001,77655.jpg,4a30943bf6dd5da55d12ccd14aaff0d8,Portrait of communard Auguste Vermorel,Art Nouveau (Modern),portrait,1897
61599,69014,14424.jpg,54e7b38b5c91716bd3ad99a0ab740a18,Noah's Sacrifice,Symbolism,religious painting,c.1902
61605,69021,64312.jpg,b1060c5ec0ca23662c00c6a7aebfba59,Self-portrait with a palette,Impressionism,self-portrait,
61607,69023,91644.jpg,b1060c5ec0ca23662c00c6a7aebfba59,Pythia,Art Nouveau (Modern),mythological painting,1917
61608,69024,37959.jpg,501cd43fed2cebe0f11c7e8df94f49bb,Portrait of a Lady in Chair,Realism,portrait,1900
61610,69026,30446.jpg,0eb4b764437df0fa2b50efd963bd4f83,Valley in the Auvergne Mountains,Realism,landscape,1830
61611,69027,39131.jpg,60532377d2fb5ccaf72bfac7c9406191,Rooftops,Symbolism,cityscape,1901
61612,69028,62334.jpg,c8041306a183cbaf39ff8cd707c9cc7f,Rugga,Art Nouveau (Modern),genre painting,
61613,69029,20149.jpg,61eb4969650ecb3fd45233a848ca4104,"Alas! dear Falada, there thou hangest",Art Nouveau (Modern),illustration,
61614,69030,102894.jpg,19cefbdc3612660557f546970f0302f5,Still life,Post-Impressionism,still life,1936
61618,69034,50554.jpg,99cb087e8ace2daa73c268d8aa80f02b,"Portrait of Anna Dalkeith, Countess of Morton, and Lady Anna Kirk",Baroque,portrait,c.1631
61619,69035,45840.jpg,54e7b38b5c91716bd3ad99a0ab740a18,Jacob and Rachel at the Well,Symbolism,religious painting,c.1902
61622,69038,84026.jpg,06f82951366bafca791e325cb6b214ac,Prayer of David,International Gothic,illustration,
61638,69054,3382.jpg,062244b785e58518f2f189329633c59e,Archer,Art Nouveau (Modern),design,
61640,69057,100544.jpg,f1871797a848ae00a186024c88748ad6,Flowers,Pop Art,flower painting,
61654,69074,62582.jpg,51b72626792ce4fabab05000bac62e7d,The Grief of the Pasha,Orientalism,genre painting,
61659,69079,17161.jpg,b5eaa78a28dc3b1d0ead84a3fd81b423,Portrait of the Artist ,Romanticism,self-portrait,1821.0
61671,69091,77599.jpg,c6a2545723847ff0987e5efd82912ffa,Landscape with Stars,Post-Impressionism,landscape,1908
61676,69097,45436.jpg,c9380d13360b37f21cfd174d92a7247e,Tea Time,Naïve Art (Primitivism),genre painting,1946
61680,69101,78191.jpg,501cd43fed2cebe0f11c7e8df94f49bb,Hunters,Realism,genre painting,c.1890
61682,69103,17298.jpg,bf1d0c9118c5c4d6973bfeb5d7657d83,In the Harbour of Algiers,Orientalism,genre painting,1887
61683,69104,44298.jpg,6c5946fc257578f157c648f09dd4a052,St. Augustine with the Virgin and Child,Baroque,religious painting,
61688,69109,32477.jpg,d41c502f1b4faa29dcc0214c4e3dc33d,"Portrait of Prince Henri, Duke of Aumale",Neoclassicism,portrait,c.1843
61691,69112,97843.jpg,b36edf57ed623e40e433565053f5f6ca,The Hairy,Cubism,sketch and study,
61695,69116,52651.jpg,b64b426fa2b080ad94a2e1c7f423413c,Moscow yard,Realism,cityscape,1880
61710,69133,19958.jpg,f1871797a848ae00a186024c88748ad6,The Last Supper,Pop Art,religious painting,1986
61722,69148,76139.jpg,7b016984b86b58f83977299591cf4e38,Untitled,Color Field Painting,abstract,1965
61723,69149,17478.jpg,6702da8bddbdab2f2380787b637b8b45,Moon and Blue Flowers,Shin-hanga,landscape,
61726,69152,16651.jpg,7b016984b86b58f83977299591cf4e38,"Sculpture Drawing, SF64-571",Color Field Painting,abstract,1964
61729,69155,90458.jpg,61eb4969650ecb3fd45233a848ca4104,"The Dwarfs, when they came in the evening, found Snowdrop lying on the ground",Art Nouveau (Modern),illustration,
61730,69156,4484.jpg,6b3fe5a6be8aaf412dc298917ad1deaa,The Storm,Expressionism,genre painting,1893.0
61731,69157,37870.jpg,bfb541e54ad5c7320e8f80e2a2163e93,Vengeful ghost that manifests in physical (rather than spectral) form,Ukiyo-e,mythological painting,
61733,69159,25308.jpg,16548363e96f1c64ca498fd00352df9a,The Loving Cup,Romanticism,portrait,
61735,69161,27460.jpg,d1ec00902766b952ec62d98953e135ec,Untitled,Color Field Painting,abstract,1952
61736,69162,94809.jpg,b59f3b556ce036d42a93dea4c3f1ba48," Henry Addington, First Viscount Sidmouth",Neoclassicism,portrait,1798
61747,69173,65189.jpg,7b016984b86b58f83977299591cf4e38,Untitled (SFP-89-57),Lyrical Abstraction,abstract,1989
61748,69174,102923.jpg,f1871797a848ae00a186024c88748ad6,Mao,Pop Art,portrait,1972
61750,69176,84855.jpg,f1871797a848ae00a186024c88748ad6,Ingrid Bergman (as Herself) ,Pop Art,portrait,1983
61774,69201,31588.jpg,f1871797a848ae00a186024c88748ad6,Shoes,Pop Art,,1980
61777,69205,67138.jpg,b7ada9d42549fd1a8a177f5c6347d254,The Festival of The Distribution of The Land,Muralism,genre painting,1924
61778,69206,16317.jpg,453ddca2bf25d4cd2c01a88f9ab2c376,Primavera,Art Nouveau (Modern),portrait,1894
61779,69208,51104.jpg,6702da8bddbdab2f2380787b637b8b45,Crow on a Snowy Branch,Shin-hanga,bird-and-flower painting,
61784,69214,89089.jpg,a087f33967e659c63924aa07c89b948f,Martin Luther,Northern Renaissance,portrait,1526
61797,69228,11950.jpg,062244b785e58518f2f189329633c59e,"Illustration for ""The tale of three royal divah and the Ivashko priest's son""",Art Nouveau (Modern),illustration,1911.0
61799,69230,80099.jpg,7a5b41c727b25762d24cee788163a1d7,St. Mark (detail of The Four Evangelists),Early Renaissance,religious painting,1465
61800,69231,74376.jpg,25ae5f1122be2bd3460525c418b9d492,The Virgin Consigns the Habit to St. Dominic,Early Renaissance,religious painting,1434
61808,69240,32294.jpg,d1ec00902766b952ec62d98953e135ec,No.1 (Untitled),Abstract Expressionism,abstract,1948
61815,69247,84539.jpg,0eb4b764437df0fa2b50efd963bd4f83,"Water Mill, Thiers",Realism,landscape,c.1830
61817,69249,67707.jpg,450fc8bc8b9924db9bd48172f6498d3b,"Satan, Sin and Death",Neoclassicism,allegorical painting,1740
61828,69260,61092.jpg,7b016984b86b58f83977299591cf4e38,Dewy Unicorn,Abstract Expressionism,abstract,1972
61839,69271,4497.jpg,c9380d13360b37f21cfd174d92a7247e,"Broadway, New York",Cubo-Futurism,genre painting,
61845,69282,83587.jpg,54e7b38b5c91716bd3ad99a0ab740a18,The Jews Passover,Realism,genre painting,
61854,69291,37491.jpg,bf1d0c9118c5c4d6973bfeb5d7657d83,After the bath,Impressionism,nude painting (nu),1895
61856,69293,94361.jpg,bfb541e54ad5c7320e8f80e2a2163e93,Ningyo,Ukiyo-e,mythological painting,1808
61857,69294,18089.jpg,61eb4969650ecb3fd45233a848ca4104,Nobody under the bed; nobody in the closet; nobody in his dressing-gown,Art Nouveau (Modern),illustration,
61858,69295,8740.jpg,c8041306a183cbaf39ff8cd707c9cc7f,Skomvær Lighthouse,Symbolism,landscape,1891.0
61860,69297,32731.jpg,a087f33967e659c63924aa07c89b948f,Katharina Luther,Northern Renaissance,portrait,1526
61863,69301,74152.jpg,a087f33967e659c63924aa07c89b948f,Lucretia,Northern Renaissance,portrait,1538
61864,69302,5442.jpg,54e7b38b5c91716bd3ad99a0ab740a18,Joseph and His Brethren Welcomed by Pharaoh,Symbolism,religious painting,
61869,69308,22079.jpg,60532377d2fb5ccaf72bfac7c9406191,Kelmė. Gates of estate.,Naïve Art (Primitivism),cityscape,1934
61883,69322,35357.jpg,b36edf57ed623e40e433565053f5f6ca,Study for the decor of the Darius Milhaud opera Bolivar,Orphism,sketch and study,1949.0
61884,69323,100223.jpg,b36edf57ed623e40e433565053f5f6ca,Children in the bird ,Purism,portrait,1953.0
61893,69332,38764.jpg,7b016984b86b58f83977299591cf4e38,Los Angeles,Color Field Painting,abstract,
61897,69336,39527.jpg,7b016984b86b58f83977299591cf4e38,Untitled,Abstract Expressionism,abstract,1987
61919,69361,30023.jpg,f1871797a848ae00a186024c88748ad6,Cagney,Pop Art,portrait,1964
61928,69371,85953.jpg,b36edf57ed623e40e433565053f5f6ca,"The album ""Circus""",Naïve Art (Primitivism),sketch and study,1950.0
61934,69378,52201.jpg,4b0465826ffd6db797ea6f3a5898df79,View of Notre Dame,Post-Impressionism,cityscape,1911
61942,69387,74543.jpg,3937af6d364e2f24d1cce16fe3916536,Donna ,Cubism,nude painting (nu),1923
61944,69390,43707.jpg,d41c502f1b4faa29dcc0214c4e3dc33d,"Louis Philippe I, King of the French",Neoclassicism,portrait,1840
61945,69391,7315.jpg,b36edf57ed623e40e433565053f5f6ca,"The album ""Circus""",Naïve Art (Primitivism),sketch and study,1950.0
61951,69398,75471.jpg,60532377d2fb5ccaf72bfac7c9406191,Vitebsk,Art Nouveau (Modern),cityscape,1919
61953,69400,96942.jpg,8b1800319323ab9b0ce2e0b11b3f4772,Christ on the Cross,Romanticism,religious painting,1853
61954,69401,76092.jpg,19cefbdc3612660557f546970f0302f5,Portrait of A.B. Szymanowsky,Post-Impressionism,portrait,1922
61956,69403,21142.jpg,b5d68c68efa0917dc276558a88dfee56,"Dmitry Grigorovich, a Russian writer",Realism,portrait,1876
61965,69412,20755.jpg,6c5946fc257578f157c648f09dd4a052,Mother of Sorrows,Baroque,religious painting,
61967,69414,6030.jpg,7b016984b86b58f83977299591cf4e38,Untitled #1,Abstract Expressionism,abstract,1987
61996,69446,37294.jpg,b7ada9d42549fd1a8a177f5c6347d254,Wall Street Banquet,Muralism,allegorical painting,1928
61999,69449,47506.jpg,60532377d2fb5ccaf72bfac7c9406191,"Šaukėnai, church belfry",Symbolism,landscape,1933
62000,69450,22658.jpg,4a30943bf6dd5da55d12ccd14aaff0d8,Portrait of French writer Félix Fénéon ,Art Nouveau (Modern),portrait,1898
62003,69453,74806.jpg,9c948f31fc16aca442cc91e7fe05fb95,Head of Jean-Baptiste Faure,Realism,portrait,c.1883
62006,69456,101334.jpg,5fc2ffdd3d24ab503edd9a271dc379bd,Orpheus Lamenting Eurydice,Romanticism,mythological painting,c.1865
62008,69458,19884.jpg,43353cb8b311243973c241d1c148f040,The tower,Metaphysical art,cityscape,
62027,69477,55960.jpg,b874a616affcb766bb0e7a4f2a0803f0,Behind the Scenes,Art Nouveau (Modern),genre painting,1900.0
62031,69481,59506.jpg,b874a616affcb766bb0e7a4f2a0803f0,Cigarettes of the World,Art Nouveau (Modern),advertisement,1900.0
62033,69483,2023.jpg,6702da8bddbdab2f2380787b637b8b45,Crow,Shin-hanga,wildlife painting,
62043,69493,99016.jpg,7b016984b86b58f83977299591cf4e38,Emblem 8 + 1,Abstract Expressionism,abstract,1959
62053,69503,12346.jpg,d41c502f1b4faa29dcc0214c4e3dc33d,Portrait of a Lady,Romanticism,portrait,1860
62063,69515,78425.jpg,db85b84c1c01fa143b9294f00f7acbeb,Tom's Furnace,Color Field Painting,abstract,1961
62069,69521,49082.jpg,39c465a1d078121873a31807ce9dc2ed,Garden Landscape and Fountain,Art Nouveau (Modern),design,1915.0
62070,69522,54800.jpg,5f766392b0bb21a9a771c4675efccd5f,Portrait of Zinaida Median ,Symbolism,portrait,1909.0
62074,69526,83366.jpg,6460e3ba02dfa3b57ebf5d3d0823aa47,Yvette Guilbert Taking a Curtain Call,Art Nouveau (Modern),sketch and study,1894
62078,69530,95011.jpg,b36edf57ed623e40e433565053f5f6ca,"The album ""Circus""",Naïve Art (Primitivism),sketch and study,1950.0
62079,69531,2373.jpg,8cdd41002b7b5c5d112865054a7fe13e,Head of a Sick Man,Expressionism,self-portrait,1917
62080,69532,54141.jpg,501cd43fed2cebe0f11c7e8df94f49bb,Woman Stitching the Shawl,Realism,genre painting,
62088,69541,17124.jpg,6702da8bddbdab2f2380787b637b8b45,"Monkey Swinging from a Bamboo Branch, Observing a Fly",Shin-hanga,wildlife painting,
62097,69550,4128.jpg,06f82951366bafca791e325cb6b214ac,Juillet Sheep Shearing,International Gothic,illustration,
62123,69585,13469.jpg,7b016984b86b58f83977299591cf4e38,"Untitled, from Michel Waldberg's Poèmes dans le ciel ",Abstract Expressionism,illustration,1986
62136,69601,33907.jpg,7b016984b86b58f83977299591cf4e38,Japan Line Series No. 1 (Composition),Abstract Expressionism,abstract,1958
62140,69607,27912.jpg,f1871797a848ae00a186024c88748ad6,Only Way Out Is In,Pop Art,poster,
62152,69621,67680.jpg,131f6c460383023d9ecd361d4e740902,Eve ,Magic Realism,religious painting,1960.0
62153,69622,49374.jpg,54e7b38b5c91716bd3ad99a0ab740a18,Joseph Interprets the Dreams While In Prison,Symbolism,religious painting,c.1902
62161,69630,44258.jpg,b1060c5ec0ca23662c00c6a7aebfba59,Artist and Muse,Symbolism,symbolic painting,
62162,69631,90004.jpg,d1ec00902766b952ec62d98953e135ec,Untitled,Abstract Expressionism,abstract,1947
62166,69635,35018.jpg,b874a616affcb766bb0e7a4f2a0803f0,Girls with good luck charms,Art Nouveau (Modern),genre painting,
62167,69636,17220.jpg,b36edf57ed623e40e433565053f5f6ca,"The album ""Circus""",Naïve Art (Primitivism),sketch and study,1950.0
62173,69644,97000.jpg,7b016984b86b58f83977299591cf4e38,Untitled (L. I112),Abstract Expressionism,abstract,1990
62174,69645,20030.jpg,f1871797a848ae00a186024c88748ad6,Ted Turner,Pop Art,portrait,1986
62180,69652,38106.jpg,db85b84c1c01fa143b9294f00f7acbeb,Pepper Pot,Color Field Painting,abstract,1966
62182,69654,529.jpg,d41c502f1b4faa29dcc0214c4e3dc33d,Portrait of Princess Elizaveta Alexandrovna Tchernicheva,Neo-Rococo,portrait,1858
62183,69655,91360.jpg,39c465a1d078121873a31807ce9dc2ed,Door panels ,Art Nouveau (Modern),design,1905.0
62184,69657,74931.jpg,8aebe44d4fbb5ca859ddfe6260403e4a,Ruby,Art Nouveau (Modern),allegorical painting,
62187,69662,38100.jpg,c8041306a183cbaf39ff8cd707c9cc7f,Klokkeren I Bygden Vor,Neo-Romanticism,genre painting,
62191,69666,89277.jpg,062244b785e58518f2f189329633c59e,Rooster,Art Nouveau (Modern),poster,1900.0
62192,69667,40570.jpg,501cd43fed2cebe0f11c7e8df94f49bb,Winter landscape with a church,Realism,landscape,
62193,69668,25122.jpg,b36edf57ed623e40e433565053f5f6ca,"The album ""Circus""",Purism,sketch and study,1950.0
62198,69673,43534.jpg,85e60fb5d2a65debda52dc3e32f76789,"Study to ""Pieta""",High Renaissance,sketch and study,c.1520
62203,69678,46751.jpg,6b3fe5a6be8aaf412dc298917ad1deaa,Bathing Man,Expressionism,genre painting,1918.0
62208,69683,23694.jpg,b36edf57ed623e40e433565053f5f6ca,"The album ""Circus""",Purism,sketch and study,1950.0
62233,69710,23797.jpg,bc58ed3c3e7750f9644953020a39e867,Studies for The Apotheosis of Homer,Neoclassicism,portrait,1827
62248,69726,23928.jpg,2196c96d3612334fa07aa43daa6ef322,Landscape with Monkeys,Naïve Art (Primitivism),wildlife painting,
62251,69729,43331.jpg,b874a616affcb766bb0e7a4f2a0803f0,Nude Drawings,Art Nouveau (Modern),nude painting (nu),
62255,69733,67334.jpg,ce3d8977aae5986601232aa58d15282a,Female nude,Realism,nude painting (nu),
62259,69738,14875.jpg,4a241503161ffd2b5876041af865768f,"La Jeune Chef Saragan Et Son Esclave Forum, Tomil, Yap",Ukiyo-e,genre painting,1949.0
62265,69745,60538.jpg,c9380d13360b37f21cfd174d92a7247e,Two girls,Naïve Art (Primitivism),genre painting,
62283,69765,29778.jpg,54e7b38b5c91716bd3ad99a0ab740a18,The Gathering of the Manna,Symbolism,religious painting,c.1902
62299,69783,99973.jpg,f14a3a6cc3112c9e92bc6c33c88eb264,Sir Lawrence Alma Tadema,Romanticism,self-portrait,
62310,69794,51495.jpg,b64b426fa2b080ad94a2e1c7f423413c,Bit of Moscow,Realism,cityscape,1880
62313,69797,51903.jpg,ede635e53e1b4a905bbea74de30371cf,Portrait of Cardinal Alessandro Farnese,Mannerism (Late Renaissance),portrait,1546
62315,69800,86408.jpg,7b016984b86b58f83977299591cf4e38,SF59-040,Post-Painterly Abstraction,abstract,1959
62318,69804,1387.jpg,7b016984b86b58f83977299591cf4e38,Concert Hall Set III (SF-232),Abstract Expressionism,abstract,1977
62319,69805,38580.jpg,7b016984b86b58f83977299591cf4e38,Untitled (SF-315),Abstract Expressionism,abstract,1986
62325,69813,3285.jpg,db85b84c1c01fa143b9294f00f7acbeb,Joy Ride,Color Field Painting,abstract,1981
62327,69815,24845.jpg,131f6c460383023d9ecd361d4e740902,Woman and man,Magic Realism,sketch and study,1928.0
62332,69820,53359.jpg,a5c3d1ad7c03c27edf4111678ec949cc,Parting,Art Nouveau (Modern),genre painting,
62334,69822,60249.jpg,e1587900e782de448f604b37cde0fdfd,Young servant girl,Expressionism,portrait,c.1918
62336,69824,64949.jpg,c9380d13360b37f21cfd174d92a7247e,Frank Kleinholtz,Realism,portrait,c.1950
62341,69829,86410.jpg,f1871797a848ae00a186024c88748ad6,Mao,Pop Art,portrait,
62345,69833,27049.jpg,c8041306a183cbaf39ff8cd707c9cc7f,Fesjaa Vaare Medmennesker,Realism,caricature,
62351,69839,55581.jpg,c9380d13360b37f21cfd174d92a7247e,Harvesting,Futurism,genre painting,1915
62354,69842,29214.jpg,b36edf57ed623e40e433565053f5f6ca,"The album ""Circus""",Naïve Art (Primitivism),sketch and study,1950.0
62363,69851,721.jpg,b874a616affcb766bb0e7a4f2a0803f0,Small Greek heads,Art Nouveau (Modern),design,
62365,69853,47102.jpg,b1060c5ec0ca23662c00c6a7aebfba59,Polonia II,Art Nouveau (Modern),literary painting,1914
62368,69857,40463.jpg,5e560e9b2ae0c20cfc57b308742bc677,Two Men in the Studio,Expressionism,nude painting (nu),1989
62391,69883,71861.jpg,131f6c460383023d9ecd361d4e740902,Suicidal Attu Island,Magic Realism,battle painting,1943.0
62393,69885,2689.jpg,62a37f405ba3b2160759e70ee2e917c3,Architectural Analysis,Constructivism,abstract,1923
62399,69891,8570.jpg,19cefbdc3612660557f546970f0302f5,Study,Post-Impressionism,portrait,
62409,69902,14137.jpg,54e7b38b5c91716bd3ad99a0ab740a18,The Taking of Jericho,Symbolism,religious painting,c.1902
62412,69905,44698.jpg,b36edf57ed623e40e433565053f5f6ca,"The album ""Circus""",Purism,sketch and study,1950.0
62423,69919,22778.jpg,a087f33967e659c63924aa07c89b948f,Johann Friedrich von Sachsen,Northern Renaissance,portrait,1532
62425,69921,16553.jpg,b1060c5ec0ca23662c00c6a7aebfba59,A woman in a grove,Art Nouveau (Modern),portrait,1917
62427,69924,41308.jpg,b874a616affcb766bb0e7a4f2a0803f0,Small Greek heads,Art Nouveau (Modern),design,
62431,69930,13577.jpg,7b016984b86b58f83977299591cf4e38,For Thirteen (SFS-335),Abstract Expressionism,abstract,1989
62432,69931,88751.jpg,51b72626792ce4fabab05000bac62e7d,Drunken Bacchus and Cupid,Academicism,mythological painting,
62434,69934,46027.jpg,51b72626792ce4fabab05000bac62e7d,Arnautm Smoking,Orientalism,genre painting,
62446,69948,43556.jpg,a087f33967e659c63924aa07c89b948f,Feast of Herod,Northern Renaissance,religious painting,1539
62447,69949,95337.jpg,5e560e9b2ae0c20cfc57b308742bc677,Susie,Expressionism,portrait,1989
62459,69963,7117.jpg,7b016984b86b58f83977299591cf4e38,"Untitled (SFP94-69, SFF.1743)",Abstract Expressionism,abstract,1994
62461,69965,68933.jpg,7b016984b86b58f83977299591cf4e38,"Untitled (SFP94-11, sff.1694)",Abstract Expressionism,abstract,1994
62466,69970,24414.jpg,39c465a1d078121873a31807ce9dc2ed,Desk lamp ,Art Nouveau (Modern),design,1910.0
62470,69974,20057.jpg,b36edf57ed623e40e433565053f5f6ca,"The album ""Circus""",Naïve Art (Primitivism),sketch and study,1950.0
62474,69978,5268.jpg,4a30943bf6dd5da55d12ccd14aaff0d8,Henri d`Artois,Art Nouveau (Modern),portrait,1895
62479,69983,54363.jpg,54e7b38b5c91716bd3ad99a0ab740a18,Caricature of Victor Emmanuel II of Italy,Realism,caricature,1870
62483,69987,78900.jpg,0eb4b764437df0fa2b50efd963bd4f83,Landscape,Realism,landscape,
62487,69991,7420.jpg,062244b785e58518f2f189329633c59e,Judgement. Sketch of murals for of the church of the Assumption in Olshany,Art Nouveau (Modern),religious painting,
62489,69993,13051.jpg,131f6c460383023d9ecd361d4e740902,Self Portrait,Magic Realism,self-portrait,1931.0
62507,70013,73418.jpg,3a320926ef941d53716127548523450c,Two Recumbent Nude,Romanticism,nude painting (nu),1828
62515,70022,16387.jpg,54e7b38b5c91716bd3ad99a0ab740a18,Pharaoh and the Midwives ,Symbolism,religious painting,c.1902
62521,70029,75037.jpg,a5c3d1ad7c03c27edf4111678ec949cc,What have they done with my home?,Art Nouveau (Modern),religious painting,
62523,70031,101319.jpg,45f4183820ce1fa775f8a27d3120aad6,E.F. Nikitina,Realism,sketch and study,1930
62527,70035,27641.jpg,06f82951366bafca791e325cb6b214ac,The Sons of Core Thank God for Their  Salvation,International Gothic,illustration,
62529,70037,30063.jpg,b874a616affcb766bb0e7a4f2a0803f0,Unknown,Art Nouveau (Modern),design,
