,Unnamed: 0,filename,artist,title,style,genre,date
60995,68326,89866.jpg,0052cc81f35d53736ab860be16fc07f4,Head ,Cubism,figurative,1918.0
61000,68331,81929.jpg,39c465a1d078121873a31807ce9dc2ed,Three window panels,Art Nouveau (Modern),design,1885.0
61007,68338,51960.jpg,0925b0aeb81b5e69033ea61a09d15e11,Butterflies and Hibiscus,Ink and wash painting,animal painting,
61008,68339,86870.jpg,2c1805af81677619c237bcc6bf4a2897,Margeritenstrauss mit Kanarienvogel,Naïve Art (Primitivism),flower painting,1954.0
61009,68340,54488.jpg,24aa3b8d132a64607956435cbcb4abfd,Irises in Evening Shadows,Post-Impressionism,flower painting,1925.0
61022,68354,80854.jpg,48cba981956af4b4aa3500193c42dce9,Self-portrait,Mannerism (Late Renaissance),self-portrait,1574.0
61025,68358,40990.jpg,e42e5e91ea27c4d9e3513b24b4bda566,The Pure Spirit,Lyrical Abstraction,symbolic painting,1972.0
61028,68361,45139.jpg,db4b3b7cf13fd013ce873be4b59303ff,Figure,Expressionism,figurative,
61031,68364,70440.jpg,1fa147a618221dd5c3347e22e0d21cc9,Abstract figures,Art Brut,figurative,
61032,68365,2358.jpg,c37e947bdd870fc90f62c79d70a49fe7,Nue au chapeau de paille,Post-Impressionism,nude painting (nu),
61035,68369,86734.jpg,b708512929577d7783aa75e4d58fd154,Cage vide,Contemporary Realism,figurative,1971
61051,68385,81898.jpg,e070384c6fadc9ba0124a9c00dd14a1a,Le canard inquiétant,Neo-Dada,figurative,1959
61053,68387,11222.jpg,5c147c5e335fa44f75dcbf7ac11a4f97,Carp ,Ink and wash painting,animal painting,1884.0
61058,68394,96888.jpg,79c5b2fac57715daff80d6ca923de6f7,Leda e o Cisne,Neoclassicism,mythological painting,1798.0
61071,68407,11536.jpg,19cefbdc3612660557f546970f0302f5,Reclining Nude,Post-Impressionism,nude painting (nu),1918
61072,68408,60923.jpg,bcbe9e31a685a3b99d1891edfba25cff,Immortelles,Post-Impressionism,flower painting,
61083,68420,73662.jpg,349493c7240669fdf037e3d2c2fcd9a9,Mother and Child,Impressionism,nude painting (nu),1906.0
61091,68431,4521.jpg,69bd8917343cd2612cec83e224b124b3,La Fiancée Heliotropique,Surrealism,symbolic painting,1955
61093,68434,22602.jpg,d621c71f15fb525ab5d9eaf283efefaf,Mould-Blown Cameo Glass Vase,Art Nouveau (Modern),design,
61095,68436,80493.jpg,d621c71f15fb525ab5d9eaf283efefaf,Cameo Glass Landscape Vase,Art Nouveau (Modern),design,
61097,68438,62950.jpg,01d069f37d7004e7b11de0d6abb8f3d7,Bull,Constructivism,animal painting,1919
61100,68442,31719.jpg,d7afd39d81330e4e3394fcb75e5b46dc,Brissago,Expressionism,marina,
61102,68444,72080.jpg,eff6f5efcf5e9755d0a3afbc25acc1bc,The Singing Birds in Egg Count,Primitivism,animal painting,2007
61108,68451,93334.jpg,b874a616affcb766bb0e7a4f2a0803f0,Heart Lady,Art Nouveau (Modern),design,
61111,68455,33533.jpg,7763fea74bc9c6bdb0430dbed140d5c7,The Dragon,Ukiyo-e,mythological painting,
61112,68456,24085.jpg,bd14ef3c1a25cf0c5368ccd92a3c5f04,Nude,Art Deco,nude painting (nu),
61114,68458,25346.jpg,d7491aaf20c9343768fe647b10bd1772,Nu sleeping ,Expressionism,nude painting (nu),1929.0
61117,68461,62925.jpg,b5ed934db592c7dbcb69942e74bd245d,Urvashi and pururavas,Academicism,mythological painting,
61122,68466,30312.jpg,bd14ef3c1a25cf0c5368ccd92a3c5f04,Katyusha ,Art Nouveau (Modern),nude painting (nu),c.1920
61126,68470,59935.jpg,c77c284e92f01bace82be4a90e809d58,Bridges,Realism,marina,
61127,68471,22273.jpg,71c789f65945c78929c00b7f26d0458f,Rowing to rescue shipwrecked sailors off the Northumberland Coast,Romanticism,marina,
61130,68474,98194.jpg,fcd86617eb1b590ff64b9d49b518e915,Birds,Surrealism,symbolic painting,1946.0
61132,68477,79756.jpg,00a5e68f22bff52b51c8a76754afa8a8,Untitled,Surrealism,symbolic painting,1979.0
61136,68481,22123.jpg,69bd8917343cd2612cec83e224b124b3,Sans titre (Personnages),Surrealism,symbolic painting,1950
61138,68483,89730.jpg,88a168ca266c163d7353218a1600aac8,Synthèse,Purism,figurative,
61141,68486,10679.jpg,00a5e68f22bff52b51c8a76754afa8a8,"Jack be Nimble, Jack be Quick",Surrealism,symbolic painting,1970.0
61142,68487,91658.jpg,b874a616affcb766bb0e7a4f2a0803f0,Nude Drawings,Art Nouveau (Modern),nude painting (nu),
61147,68492,59154.jpg,24992a1ddca2a38675f62a88ff93f8a6,My Jeans,Pop Art,figurative,1971.0
61151,68496,39191.jpg,2e62be02398f66f8fd74830e1473e4a3,The Noble Carbunkle,Outsider art,figurative,1960.0
61157,68503,29451.jpg,72e4cf6742c06e89acfef9af033af54f,Blue Vase With Flowers,Naïve Art (Primitivism),flower painting,2002.0
61158,68504,65871.jpg,29a5435bf13d80ce2e860e9bf8d52080,Figure,Expressionism,nude painting (nu),1959
61159,68505,41805.jpg,5812210a97c83da1fda716a1300aab50,Apple Blossoms,Realism,flower painting,
61160,68506,77602.jpg,a817a93d6b502cf31437a4deaaeb5911,Untitled,Pop Art,figurative,1966.0
61162,68508,35868.jpg,8b1800319323ab9b0ce2e0b11b3f4772,Academy of young woman,Romanticism,nude painting (nu),1838
61166,68512,97663.jpg,2fcffbadf77e4311e228c45eeb7408c6,Jeux d'infants,Surrealism,symbolic painting,1971.0
61172,68519,88436.jpg,d4d9438fbca20e50a5417390c9bc7ab9,Unknown Tree ,Orientalism,flower painting,1907.0
61173,68520,84426.jpg,d80845360ec772e09996eb8c7678eae6,Inside,Neo-Expressionism,figurative,1977
61175,68522,9855.jpg,2e068829a91053305098c99d53b754e5,Ich Halt Mich (Gruen),Neo-Expressionism,figurative,1989.0
61179,68526,63870.jpg,5f766392b0bb21a9a771c4675efccd5f,Ivan Tsarevich and the Swan ,Romanticism,mythological painting,
61183,68532,73138.jpg,7bf5ca26a1c07c34701c2285da6a6d4d,Reclining Nude,Post-Impressionism,nude painting (nu),
61184,68533,95424.jpg,6f424678082412a289740a9753d8b560,Woman,Surrealism,figurative,
61189,68538,36811.jpg,3310a92ab10b1057375c0e36538861fa,Le Prisonnier,Pop Art,figurative,
61191,68540,85638.jpg,0925b0aeb81b5e69033ea61a09d15e11,Chicks,Ink and wash painting,animal painting,1976.0
61192,68543,14338.jpg,bf1d0c9118c5c4d6973bfeb5d7657d83,Women Bathing in the Sauna,Impressionism,nude painting (nu),1906
61206,68557,4281.jpg,ebd4331a76bb68407c87158fad32cf41,Mantes religieuses,Surrealism,animal painting,1943
61211,68562,48915.jpg,c9cd113b30213d965c9ac0c385319c94,Untitled ,Expressionism,design,
61219,68570,26479.jpg,247463dd5109151dedeabfd31016c75c,The Bathers,Cubism,nude painting (nu),
61226,68578,19767.jpg,c1900e248bd5fe5bda8f4211ebcd0a23,Istanbul,Street art,figurative,1990
61232,68588,58958.jpg,5c4a0fe7dd40c408a6d094cb117b2ddf,The Illusionist,Neo-Figurative Art,symbolic painting,1978.0
61257,68613,64561.jpg,77ef60f317105dc4afb399f0d7cdc731,The Dance,Surrealism,figurative,
61269,68625,37910.jpg,4983b4d87ee395750382f01e1d0f192b,unknown title,Art Deco,mythological painting,
61273,68629,18914.jpg,655618b1373d7e96318ff35228e3dac5,Presentiment,Surrealism,symbolic painting,
61274,68630,45499.jpg,3a40b18a78ceb822961393c50bdb522b,The Red and Gold Blanket,Ukiyo-e,nude painting (nu),c.1835
61276,68632,98801.jpg,c8041306a183cbaf39ff8cd707c9cc7f,Ekorn i Flukt,Neo-Romanticism,animal painting,
61277,68634,53731.jpg,9d9024ce2ab34bcad6eb8e5c3368ba25,San Danza ,Surrealism,symbolic painting,1925
61282,68639,37811.jpg,9610d6d03ccb7687202f1c24c14791aa,The Super Powers (4581),Art Brut,figurative,1985.0
61284,68641,55502.jpg,2e62be02398f66f8fd74830e1473e4a3,Mandala,Outsider art,figurative,1955.0
61288,68646,86445.jpg,881b2bce83c5e3fa4667c15654e9fb82,A Piece of Manhattan ,Conceptual Art,figurative,1979.0
61289,68647,90039.jpg,7df32a5921612479ead3053cc3fef603,Komposition mit 2 Figuren,Cubo-Expressionism,figurative,1912
61291,68649,67289.jpg,c1900e248bd5fe5bda8f4211ebcd0a23,The Circumciser ,Street art,figurative,1990
61295,68655,37010.jpg,a2adbbd1de057323f70aa09024ba8e9b,Heads and Hands,Expressionism,figurative,1938.0
61296,68656,13898.jpg,24992a1ddca2a38675f62a88ff93f8a6,Girl with Pearl,Pop Art,figurative,2010.0
61298,68658,69494.jpg,3310a92ab10b1057375c0e36538861fa,Cimetière marin en Hollande,Fauvism,marina,1974.0
61304,68665,29586.jpg,8f37f8a1708f17656d37b101ebe93f23,Small Fish,,animal painting,1962.0
61323,68689,27210.jpg,60425a4e71473c30f7c4d898724e7c8d,Green Elephant,Naïve Art (Primitivism),animal painting,1936
61325,68691,43129.jpg,2c1805af81677619c237bcc6bf4a2897,Marder,Naïve Art (Primitivism),animal painting,1954.0
61329,68695,47193.jpg,d5e1261802c798f5fa1e2dd20ff3ffa0,unknown title,Expressionism,figurative,
61338,68704,8987.jpg,3e2b8c5bdf1cb9b4e7156d98e93ab5f1,Two Nude Female Figures with a Cloth,Cubism,nude painting (nu),c.1921
61341,68707,45475.jpg,62b4406512c45730d2c7c40f5e3d0d12,The Great Lover ,Surrealism,symbolic painting,1926
61358,68725,27033.jpg,f98099661e99898b46a8bcd0f2908116,After the Death,Art Nouveau (Modern),symbolic painting,
61364,68731,96278.jpg,72aa605886ea03fc01e57df654f2a522,River Landscape,Naïve Art (Primitivism),animal painting,1964.0
61378,68748,96582.jpg,acb41a9d1162f3060bad857d303f17c8,Love in Afternoon,Pop Art,nude painting (nu),1974.0
61381,68752,88602.jpg,ff5bb5557d34e6917582a0cff39a3cba,Cats on Rock,Ink and wash painting,animal painting,1948.0
61383,68754,96636.jpg,afdfc43410410892bc9d1c4d3c3d6220,La Femme Blonde,Abstract Art,figurative,
61384,68755,74538.jpg,60425a4e71473c30f7c4d898724e7c8d,Black Monkey,Naïve Art (Primitivism),animal painting,1936
61387,68759,94306.jpg,9d9024ce2ab34bcad6eb8e5c3368ba25,Tú y Yo ,Surrealism,figurative,1923
61390,68762,29948.jpg,8863967f24bf7974f76ac119e26c9e3f,Mask,Expressionism,design,1915
61391,68763,17519.jpg,17e732405ccfbe64d877ef68954d0131,The Shooting Gallery IV,Surrealism,figurative,1940.0
61393,68765,61742.jpg,9d9024ce2ab34bcad6eb8e5c3368ba25,Juzgue ,Surrealism,figurative,1923
61395,68767,61074.jpg,c8c719bbaa146ed79fe08d536dc2dd7e,The Great Red Dragon and the Beast from the Sea,Symbolism,symbolic painting,1805
61398,68770,52358.jpg,3070182db82f8b5d908168d99bed421e,Still Life with Spring Flowers,Post-Impressionism,flower painting,1926
61399,68771,45380.jpg,1cdfd8192834e61b3543e3ce839950eb,Flower,Ink and wash painting,flower painting,2000.0
61413,68785,82751.jpg,6f424678082412a289740a9753d8b560,Gémeaux,Surrealism,figurative,1969
61418,68791,102739.jpg,d4cc3d30189636cc405f11c107c4af9c,"Costume Design for The Bacchae from drame ""Famira Kifared""",Art Nouveau (Modern),design,
61425,68801,89825.jpg,4921894bc61f8515d32faad1f79e1e6e,FLOWER STILL LIFE,Post-Impressionism,flower painting,
61427,68803,67239.jpg,69bd8917343cd2612cec83e224b124b3,Mimetism Antropomorphe de la Conscience Collective,Surrealism,symbolic painting,1961
61428,68804,69268.jpg,69bd8917343cd2612cec83e224b124b3,Portrait,Surrealism,symbolic painting,1960
61434,68811,54080.jpg,3cbb44e1535a883c98f70588daf6163f,The Toilette of Esther,Orientalism,nude painting (nu),1841.0
61439,68819,87179.jpg,9d9024ce2ab34bcad6eb8e5c3368ba25,Ña Diáfana,Surrealism,figurative,1923
61462,68847,22717.jpg,c8041306a183cbaf39ff8cd707c9cc7f,Logn Og Forbandet Digt,Neo-Romanticism,mythological painting,
61469,68855,48156.jpg,47af5b8397cf67ed1a56b741081a8f53,Musicians,Cubism,figurative,1946
61471,68857,34677.jpg,1c7fe46e9ea85fabf44eaa6daeb8a184,Man with Raised Arms,Neo-Expressionism,figurative,1962.0
61474,68861,59702.jpg,b874a616affcb766bb0e7a4f2a0803f0,Contemplation,Art Nouveau (Modern),nude painting (nu),
61476,68864,76978.jpg,d91c4da99eb7f129fe7426af4c7ffb3b,"Female Model, Florentine",Neoclassicism,nude painting (nu),1840.0
61477,68866,74131.jpg,57265232a73c861aa477b4a91711bda5,Self-Portrait,Neo-Expressionism,self-portrait,
61486,68880,16648.jpg,5c4a0fe7dd40c408a6d094cb117b2ddf,La Vigilia,Neo-Figurative Art,symbolic painting,1978.0
61487,68881,93272.jpg,1f9ab405f6054bbb99446b9beb85ac9c,Untitled,Sōsaku hanga,figurative,1970.0
61490,68885,50042.jpg,7bf5ca26a1c07c34701c2285da6a6d4d,Plum Tree and Birds,Naïve Art (Primitivism),animal painting,
61491,68886,56163.jpg,e9cf4b79d4966efd8a257139ee1462aa,Cubomanie 24,Surrealism,figurative,
61493,68889,32467.jpg,7cb31b7c45a0173bcf51b46ecc47cce2,Le rendez,Surrealism,figurative,1935.0
61504,68904,84192.jpg,aefb0cff142e18c62467d35f2bc0eb4f,Girl with Peacock,Romanticism,nude painting (nu),
61507,68907,11824.jpg,9c4586f751dd8f365640a5607deab986,Self Portrait,Romanticism,self-portrait,
61508,68908,34488.jpg,39c465a1d078121873a31807ce9dc2ed,Lamp ,Art Nouveau (Modern),design,1915.0
61513,68915,46732.jpg,59679a035db621eeecb8fb4e99ea423f,Churn and Break,Impressionism,marina,1913
61516,68919,11778.jpg,3fcaa9e54edec542b26ec4f1faafcf04,Kamelien,Expressionism,flower painting,1955.0
61519,68922,19134.jpg,d58454fbcc119df2732d539e597a450c,Variable Piece #150,Conceptual Art,figurative,1973
61520,68924,99314.jpg,2c1805af81677619c237bcc6bf4a2897,A Gentleman ,Naïve Art (Primitivism),animal painting,1928.0
61531,68937,58623.jpg,d1bd667ecb7c2c75dd95f1b2b94470bb,Blume mit Vogel und Echsenkopf,Expressionism,flower painting,1911.0
61532,68938,54519.jpg,4983b4d87ee395750382f01e1d0f192b,Femme nue,Art Deco,nude painting (nu),
61533,68939,18306.jpg,5c4a0fe7dd40c408a6d094cb117b2ddf,Untitled,Neo-Figurative Art,symbolic painting,1977.0
61541,68950,64171.jpg,d4cc3d30189636cc405f11c107c4af9c,Seven Against Thebes,Art Deco,mythological painting,
61549,68958,84493.jpg,f1871797a848ae00a186024c88748ad6,Self-Portrait (Camouflage),Pop Art,self-portrait,1986
61556,68966,45279.jpg,f6d10193caa656ffc151450ded186d93,Three Eyes,Sōsaku hanga,animal painting,1950
61562,68973,68853.jpg,c1900e248bd5fe5bda8f4211ebcd0a23,Six Grays ,Street art,figurative,1990
61564,68976,52815.jpg,a7dbb79c0e57f6ba2ddc5b97ce7896be,Self-portrait,Academicism,self-portrait,1898
61566,68978,34341.jpg,9ee8bdc8cacd9654c2f565c618af10ab,Cupid at The Masked Ball,Art Nouveau (Modern),symbolic painting,
61567,68979,42608.jpg,5f766392b0bb21a9a771c4675efccd5f,Sketches of ornaments painted Vladimir Cathedral ,Art Nouveau (Modern),design,1893.0
61569,68982,89586.jpg,655618b1373d7e96318ff35228e3dac5,The Cavalcade,Surrealism,symbolic painting,
61572,68986,50347.jpg,8f37f8a1708f17656d37b101ebe93f23,Doe,,animal painting,1946.0
61586,69000,66298.jpg,95f275ff7b42523286dbfffe78f22ac7,Hommage à Picasso,Expressionism,nude painting (nu),1972.0
61597,69011,86782.jpg,207d95a590472b1e423e4adc6a567f64,Tuga i rascvetane suze cara Samuila,Surrealism,figurative,1968.0
61598,69013,26616.jpg,4983b4d87ee395750382f01e1d0f192b,Les Muses du Théatre Antique,Art Deco,mythological painting,
61600,69015,18634.jpg,5c4a0fe7dd40c408a6d094cb117b2ddf,Untitled,Neo-Figurative Art,symbolic painting,1980.0
61602,69018,57027.jpg,e67fe93fa2e206882920b5f3f78e5794,Collage,Conceptual Art,figurative,
61604,69020,78408.jpg,f6d10193caa656ffc151450ded186d93,Yellow Canary,Sōsaku hanga,figurative,1950
61605,69021,64312.jpg,b1060c5ec0ca23662c00c6a7aebfba59,Self-portrait with a palette,Impressionism,self-portrait,
61607,69023,91644.jpg,b1060c5ec0ca23662c00c6a7aebfba59,Pythia,Art Nouveau (Modern),mythological painting,1917
61624,69040,88335.jpg,1f9ad6b45d337ea18d7bd2b829800856,"Tsatsisnukomi, B.C.",Post-Impressionism,figurative,1912
61625,69041,36009.jpg,45f9adf8f380430922ace21201640e86,Untitled,Neo-Expressionism,nude painting (nu),1961
61628,69044,99097.jpg,b70aff441b90812382a59d08b01393f7,Still Life with Dahlias and Fruit,Post-Impressionism,flower painting,1960.0
61630,69046,49908.jpg,247463dd5109151dedeabfd31016c75c,The Game,Surrealism,figurative,
61638,69054,3382.jpg,062244b785e58518f2f189329633c59e,Archer,Art Nouveau (Modern),design,
61640,69057,100544.jpg,f1871797a848ae00a186024c88748ad6,Flowers,Pop Art,flower painting,
61657,69077,82228.jpg,f988edaed0465650db027f536a194180,Torse de femme,Expressionism,nude painting (nu),1916.0
61659,69079,17161.jpg,b5eaa78a28dc3b1d0ead84a3fd81b423,Portrait of the Artist ,Romanticism,self-portrait,1821.0
61666,69086,30386.jpg,e42e5e91ea27c4d9e3513b24b4bda566,Composition,Lyrical Abstraction,figurative,1959.0
61668,69088,41086.jpg,acb41a9d1162f3060bad857d303f17c8,The Pink Cat,Pop Art,animal painting,
61672,69092,59058.jpg,f6d10193caa656ffc151450ded186d93,The Big Owl,Sōsaku hanga,animal painting,1950
61678,69099,88007.jpg,c5a5083e8f41a949727612fe5e0f5508,Self Portrait,Expressionism,self-portrait,
61687,69108,55155.jpg,22a5e4780daa9b676b6984d34d63c175,The Siesta,Symbolism,nude painting (nu),1879
61697,69118,69552.jpg,974640b21af9a1a8bd8a18597ca865bb,Fabric Pattern,Orphism,design,
61731,69157,37870.jpg,bfb541e54ad5c7320e8f80e2a2163e93,Vengeful ghost that manifests in physical (rather than spectral) form,Ukiyo-e,mythological painting,
61737,69163,99334.jpg,9a57737b2a02ed99d9612e8f7bac6255,La guillotine,Surrealism,figurative,1938.0
61739,69165,24439.jpg,b5725c6e52937e6dec48a7c5e08bb96c,Pirates Fighting at Sunrise,Romanticism,marina,1818.0
61743,69169,74246.jpg,0b8cc1cc180436962c4b593ee87f2163,Boat dragged on shore ,Romanticism,marina,1840.0
61744,69170,98055.jpg,6cb7b6003eb7daa9759ac2d26ee9f536,Fish,Ink and wash painting,animal painting,
61763,69190,10605.jpg,f16d184ded8e84eac82b3344865cdf33,Orange and Yellow Flowers,Post-Impressionism,flower painting,
61782,69212,53016.jpg,4983b4d87ee395750382f01e1d0f192b,Deux filles avec des colombes,Art Deco,nude painting (nu),
61785,69215,91392.jpg,8ce72182690e99ec3ac142577dc4e7c4,Penelope is woken by Euryclea,Neoclassicism,mythological painting,1772
61786,69216,72718.jpg,4983b4d87ee395750382f01e1d0f192b,unknown title,Art Deco,nude painting (nu),
61790,69221,15093.jpg,d017a8797bc3235f98581d3eda5c71a7,Self-Portrait with Easel,Post-Impressionism,self-portrait,
61793,69224,6169.jpg,60425a4e71473c30f7c4d898724e7c8d,Forest Bird with it's Child,Naïve Art (Primitivism),animal painting,1961
61795,69226,5934.jpg,47af5b8397cf67ed1a56b741081a8f53,Daphne ,Expressionism,mythological painting,1958
61805,69236,102770.jpg,92152649ef5cd5113e554523edd13ffd,La Edad de La Ternura,Expressionism,nude painting (nu),
61811,69243,46082.jpg,0d7b9ca487e6b4665f70ba1b77604fd2,Au clair de lune,Surrealism,figurative,c.1933
61818,69250,73977.jpg,47af5b8397cf67ed1a56b741081a8f53,Untitled,Expressionism,figurative,1946
61819,69251,53064.jpg,79ca490b4c9ab3bd428d2388223a8309,Music Trio Band,Cubism,figurative,1995.0
61831,69263,61345.jpg,ff5fdc9c4a06d8b6153617483d5f9519,Exhibition in an Unfriendly Landscape,Surrealism,symbolic painting,1992.0
61841,69273,16818.jpg,db4b3b7cf13fd013ce873be4b59303ff,Fish,Surrealism,animal painting,
61846,69283,70097.jpg,3e2b8c5bdf1cb9b4e7156d98e93ab5f1,Two Nude Female Figures (Seated and Bending),Cubism,nude painting (nu),1923
61847,69284,50382.jpg,69bd8917343cd2612cec83e224b124b3,Consciousness of Shock,Surrealism,symbolic painting,April 1951
61850,69287,65544.jpg,22a5e4780daa9b676b6984d34d63c175,Hamadryad,Symbolism,nude painting (nu),
61854,69291,37491.jpg,bf1d0c9118c5c4d6973bfeb5d7657d83,After the bath,Impressionism,nude painting (nu),1895
61856,69293,94361.jpg,bfb541e54ad5c7320e8f80e2a2163e93,Ningyo,Ukiyo-e,mythological painting,1808
61867,69305,31650.jpg,8bd8a352cc1988ab1e7905219af6f413,Challenge,Precisionism,symbolic painting,1940.0
61876,69315,96426.jpg,6f424678082412a289740a9753d8b560,Pouvoir de dédoublement,Surrealism,figurative,
61879,69318,68707.jpg,58ba9ae525172336834a698ddea9b9be,Young Lady with Hat,Expressionism,nude painting (nu),1971.0
61880,69319,63218.jpg,2ba2949ecd56f46efa5333b006797cc4,Auto-retrato,Realism,self-portrait,1873.0
61886,69325,34063.jpg,1cdfd8192834e61b3543e3ce839950eb,Lion Woods,Ink and wash painting,figurative,1983.0
61888,69327,92926.jpg,1fa147a618221dd5c3347e22e0d21cc9,Orgy 3,Pop Art,figurative,
61895,69334,15758.jpg,1fa147a618221dd5c3347e22e0d21cc9,Erotica,Art Brut,figurative,
61899,69338,76544.jpg,bb871b440e46f2b62108815dd27daf35,Untitled,Cubism,nude painting (nu),
61901,69340,1661.jpg,1fa147a618221dd5c3347e22e0d21cc9,Orgy 5,Pop Art,figurative,
61902,69341,92470.jpg,00a5e68f22bff52b51c8a76754afa8a8,The Fig Mother,Surrealism,symbolic painting,1974.0
61905,69344,29968.jpg,1fa147a618221dd5c3347e22e0d21cc9,Nudes,Pop Art,figurative,
61909,69351,60011.jpg,1fa147a618221dd5c3347e22e0d21cc9,Cape Winter,Expressionism,figurative,
61917,69359,75216.jpg,1fa147a618221dd5c3347e22e0d21cc9,Females,Pop Art,figurative,
61918,69360,52327.jpg,1fa147a618221dd5c3347e22e0d21cc9,The Sleeper,Art Brut,figurative,
61920,69362,17848.jpg,1fa147a618221dd5c3347e22e0d21cc9,Girl Skipping,Art Brut,figurative,
61927,69370,55652.jpg,44635531e589793417a87048c2427f32,unknown title,Expressionism,flower painting,
61937,69382,64757.jpg,00a5e68f22bff52b51c8a76754afa8a8,Semaine,Surrealism,symbolic painting,1956.0
61940,69385,97738.jpg,30390422bb9f06f1b7a250a9ff955c25,Leaves,Expressionism,flower painting,1994.0
61942,69387,74543.jpg,3937af6d364e2f24d1cce16fe3916536,Donna ,Cubism,nude painting (nu),1923
61957,69404,3883.jpg,2d72f2000c42051e7c350a39bdce9bc1,Birth,Abstract Expressionism,figurative,
61959,69406,59712.jpg,b6796f9016a2f72aa60dac68358cc204,Triton and Nereid,Symbolism,mythological painting,
61960,69407,53218.jpg,f65568808d824dc5206dce104e764717,"Le Sombre Malembo, Dieu du carrefour",Surrealism,figurative,1943
61969,69417,70115.jpg,1fa147a618221dd5c3347e22e0d21cc9,Colorado,Naïve Art (Primitivism),figurative,1977.0
61970,69418,11086.jpg,f7b0b8b497d3e489bd836159807ba906,Coast of Cornwall,Tonalism,marina,1891
61975,69423,1548.jpg,f130a20e2165732699092a77eae9934f,La raffinerie de pétrole,Cubism,figurative,1961.0
61978,69426,35871.jpg,174b731536cc0d7b1903283cf87bd7a1,Untitled,Surrealism,figurative,1930
61982,69431,89221.jpg,3310a92ab10b1057375c0e36538861fa,La Matinée d'un seigneur,Fauvism,figurative,1961.0
61984,69434,73415.jpg,ab0611d062809a2eb97f4fccedd55049,"Autostyle, autostyle",Art Brut,figurative,
61997,69447,174.jpg,46509d8135f8bf67e9b2850945ffac9b,Nihon ryakushi ,Ukiyo-e,mythological painting,
61998,69448,76254.jpg,150ef565e5793bd8dd5bac4fdb23b894,El Ciego,Art Nouveau (Modern),nude painting (nu),
62006,69456,101334.jpg,5fc2ffdd3d24ab503edd9a271dc379bd,Orpheus Lamenting Eurydice,Romanticism,mythological painting,c.1865
62009,69459,6536.jpg,4d0f4f8c960f46ece176f5a7caaddce1,Obatan Parrot,Shin-hanga,animal painting,1926
62018,69468,99307.jpg,21f21671f0017453e10f2a6afe61a1b9,House at night,Art Informel,figurative,1988
62023,69473,61665.jpg,c67858bddbf14e2a1ca52fff135a43f3,A Festa,Surrealism,symbolic painting,1942.0
62032,69482,82044.jpg,3a40b18a78ceb822961393c50bdb522b,Foreplay Under the Futon,Ukiyo-e,nude painting (nu),c.1835
62034,69484,49882.jpg,1f020171f1660f14a8c822045b158a66,Marine,Naïve Art (Primitivism),marina,1945.0
62036,69486,76213.jpg,6f424678082412a289740a9753d8b560,Amorphous Figures,Surrealism,figurative,1975
62049,69499,20427.jpg,1fa147a618221dd5c3347e22e0d21cc9,Something like an Elephant,Art Brut,figurative,
62056,69507,71990.jpg,1fa147a618221dd5c3347e22e0d21cc9,Man Alive,Art Brut,figurative,
62064,69516,89193.jpg,6ab5c8383afdc3126bc35ed5a5795670,"Circular Quay, Sydney ",Impressionism,marina,1888.0
62069,69521,49082.jpg,39c465a1d078121873a31807ce9dc2ed,Garden Landscape and Fountain,Art Nouveau (Modern),design,1915.0
62071,69523,64594.jpg,9c4586f751dd8f365640a5607deab986,SELO 100 REIS,Art Nouveau (Modern),design,
62079,69531,2373.jpg,8cdd41002b7b5c5d112865054a7fe13e,Head of a Sick Man,Expressionism,self-portrait,1917
62082,69534,96878.jpg,f6d10193caa656ffc151450ded186d93,Quiet Couple (Oshidori),Sōsaku hanga,animal painting,1950
62085,69537,28786.jpg,5695ca05647cb3324f62e5bb65961b96,Sail,Expressionism,marina,1958
62089,69542,32652.jpg,f6c6a373599e3f2278c218d70a75168c,Four Pears With Color Scale,Art Informel,figurative,1977.0
62090,69543,101451.jpg,6c264cc889ea260d235306aedaa4f60b,Lighthouse,Abstract Art,figurative,1915.0
62091,69544,86277.jpg,1218cd72eae00588536b91d095fe2bf3,Il tifone,Art Nouveau (Modern),marina,1911.0
62100,69555,29619.jpg,acb41a9d1162f3060bad857d303f17c8,Early Summer,Naïve Art (Primitivism),figurative,1980.0
62102,69557,34133.jpg,1fa147a618221dd5c3347e22e0d21cc9,Birth of a New Nation,Art Brut,figurative,
62103,69558,52300.jpg,1fa147a618221dd5c3347e22e0d21cc9,Juvenile Elephant,Pop Art,figurative,
62110,69567,80799.jpg,95a8465dadc82cca6ae8083d62c4877b,Dans les yeux bisantines de ma mère,Surrealism,symbolic painting,
62111,69568,86491.jpg,1fa147a618221dd5c3347e22e0d21cc9,A Rare Plant,Naïve Art (Primitivism),figurative,
62125,69588,62375.jpg,1fa147a618221dd5c3347e22e0d21cc9,Yellow Afternoon,Expressionism,figurative,
62130,69594,10306.jpg,d58454fbcc119df2732d539e597a450c,"Duration Piece # 77, Brussels",Conceptual Art,figurative,1973
62131,69595,27564.jpg,1fa147a618221dd5c3347e22e0d21cc9,Fook Island Envelope & Stamps,Conceptual Art,figurative,
62132,69596,102019.jpg,1fa147a618221dd5c3347e22e0d21cc9,Horse and butterfly,Naïve Art (Primitivism),figurative,
62133,69597,48993.jpg,69bd8917343cd2612cec83e224b124b3,La pétrification de la papesse,Surrealism,symbolic painting,1945
62134,69598,71214.jpg,1fa147a618221dd5c3347e22e0d21cc9,Hermaphrodite,Art Brut,figurative,
